stage,run_id,dataset,scene,n_views,init,split,downscale,background,depth_model,depth_align,sigma_rel,noise_corr_px,scale,shift,scale_jitter,shift_jitter,depth_kind,depth_lambda,iterations,sh_degree,seed,depth_sigma_rel,depth_noise_corr_px,depth_scale,depth_shift,depth_scale_jitter,depth_shift_jitter,depth_used,init_init,init_n_init_points,train_ids,eval_ids,n_train_views,n_eval_views,train_seconds,psnr_curve,scene_scale,n_gaussians,means_lr_final,psnr,ssim,lpips,unaligned_mae,unaligned_rmse,unaligned_absrel,unaligned_delta1,aligned_mae,aligned_rmse,aligned_absrel,aligned_delta1,chamfer_acc,chamfer_comp,chamfer,floater_frac,floater_count,n_opaque,wall_seconds,n_opacity_resets,prior_absrel,prior_mae,prior_rmse,prior_aligned_absrel,prior_coverage,init_sfm_n_points,depth_aligned_scale,depth_aligned_shift,depth_cache_hits,depth_cache_misses,depth_align_points,depth_align_points_min,n_eval_points
stage2_lambda,lego__init-depth__n_views-9__depth_kind-absolute__depth_lambda-0p1,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,96.53748846054077,"[[500, 25.311330326004096], [1000, 25.563196254201586], [1500, 25.751349446688074], [2000, 25.789229504876268], [2500, 25.780963722309213], [3000, 25.763773257669378], [3500, 25.50431553118921], [4000, 25.50185586082269], [4500, 25.465434711266898], [5000, 25.434074891896017], [5500, 25.38181599697934], [6000, 25.352229921346396], [6500, 25.321098708784675], [7000, 25.311371850735505]]",4.423456892520446,117151,7.0775310280332764e-06,28.438689474685862,0.9369265818595887,0.05257919006049633,0.008513037593032518,0.020630119561469908,0.002275626174506912,0.9999852176944554,0.008436490758837949,0.0205549293334205,0.0022520216021545683,0.9999852176944554,0.006712320518295021,0.004772276808448266,0.005742298663371644,0.0008803263979413906,52,59069,107.02621507644653,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-absolute__depth_lambda-0p3,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,absolute,0.3,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,96.57731032371521,"[[500, 25.68591610622429], [1000, 25.613822544907677], [1500, 25.903184291568987], [2000, 26.01933418418634], [2500, 26.01775774969476], [3000, 26.014074305614507], [3500, 25.50186646279677], [4000, 25.54510164556197], [4500, 25.519568070006272], [5000, 25.527463157993186], [5500, 25.485680161708267], [6000, 25.482887037827126], [6500, 25.473652709104524], [7000, 25.460430904984648]]",4.423456892520446,111993,7.0775310280332764e-06,28.50858210680575,0.936891896724701,0.05323110781610012,0.0075930209564389495,0.019097134913291344,0.002016582468318667,0.9999905983257631,0.007643789009809305,0.019035924911227905,0.00202855763629647,0.9999905983257631,0.006580917467692413,0.0046966163263279445,0.005638766897010179,0.0005331816727686347,30,56266,107.32620859146118,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-absolute__depth_lambda-1p0,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,absolute,1.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,97.42710471153259,"[[500, 25.846227447581953], [1000, 25.827755879838687], [1500, 26.12219826081912], [2000, 26.275614637418357], [2500, 26.3106622876187], [3000, 26.289664794199712], [3500, 25.708390602995017], [4000, 25.804773551099277], [4500, 25.81022834801272], [5000, 25.82414686225257], [5500, 25.75498307147474], [6000, 25.716398385254603], [6500, 25.703386938699637], [7000, 25.6761763910988]]",4.423456892520446,113678,7.0775310280332764e-06,28.519386623735954,0.9358537888526917,0.05796229414641857,0.006802907432439611,0.018253407546056012,0.001801616274047483,0.9999897441359622,0.0068647652750465134,0.018208647137062866,0.0018178422213155868,0.9999897441359622,0.0063199206106521735,0.0044573113601371495,0.005388615985394661,0.00046275729305493855,25,54024,107.92919754981995,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-pearson__depth_lambda-0p03,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,pearson,0.03,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,99.73219537734985,"[[500, 24.919186814147665], [1000, 25.185555177496987], [1500, 25.24197805744785], [2000, 25.223176271633143], [2500, 25.207609393914908], [3000, 25.158741850361572], [3500, 25.070041110659368], [4000, 24.984036934959178], [4500, 24.930073950153485], [5000, 24.86268868557572], [5500, 24.807129495213246], [6000, 24.766076438772426], [6500, 24.729608304305], [7000, 24.722994301653763]]",4.423456892520446,119784,7.0775310280332764e-06,27.993611109116376,0.9305398392677308,0.058084829896688464,0.013350326342617765,0.026879021881695584,0.003602839553622389,0.9999719258035856,0.012666407687874364,0.02649946963106073,0.0034088886681655443,0.9999719258035856,0.008139879805970321,0.005609421682503,0.0068746507442366605,0.001021821960512643,59,57740,110.30269527435303,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-pearson__depth_lambda-0p1,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,pearson,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,99.4404809474945,"[[500, 25.142485576068147], [1000, 25.245856793869837], [1500, 25.410394600434678], [2000, 25.375391371078308], [2500, 25.332548951665252], [3000, 25.27544336042906], [3500, 25.019802833420606], [4000, 24.92440699976929], [4500, 24.878413482034688], [5000, 24.826313464484347], [5500, 24.772041419569657], [6000, 24.735238877389094], [6500, 24.71629181956864], [7000, 24.687198821097763]]",4.423456892520446,114956,7.0775310280332764e-06,27.91957547512436,0.927642285823822,0.05914897367358208,0.012844335413188447,0.02470604307990097,0.0034588549024706827,0.9999781862555868,0.012037639980241134,0.024256304219209258,0.0032309378938668487,0.9999781862555868,0.008124801569396586,0.0055106024935623645,0.006817702031479475,0.0013861678926551583,75,54106,110.05522513389587,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-pearson__depth_lambda-0p3,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,pearson,0.3,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,99.04215693473816,"[[500, 25.341744241946056], [1000, 25.12596696875913], [1500, 25.319192577828304], [2000, 25.363750816756983], [2500, 25.3538998265899], [3000, 25.340935234036916], [3500, 24.843437194147167], [4000, 24.840768800984605], [4500, 24.800254685917714], [5000, 24.74676320904662], [5500, 24.68392658904103], [6000, 24.661745148509453], [6500, 24.633959893485077], [7000, 24.60734624630177]]",4.423456892520446,107501,7.0775310280332764e-06,27.606670280826137,0.9222607946395874,0.06413749150931836,0.012386503484135596,0.023732250903022268,0.0033228191064641217,0.9999869070553181,0.011405057083922875,0.023183402994628444,0.0030483828032669157,0.9999869070553181,0.008162754876435165,0.005413444296385742,0.006788099586410454,0.0020337729569826204,99,48678,109.60410332679749,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-pearson__depth_lambda-1p0,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,pearson,1.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,99.35494542121887,"[[500, 25.576357492698612], [1000, 24.611616338942177], [1500, 25.157499677336588], [2000, 25.337535348727222], [2500, 25.404784304943043], [3000, 25.427053324637413], [3500, 24.811436745434136], [4000, 24.881943768274674], [4500, 24.88940863426617], [5000, 24.875463200484887], [5500, 24.822319464693354], [6000, 24.80266115948656], [6500, 24.776996823795887], [7000, 24.777888830138846]]",4.423456892520446,97860,7.0775310280332764e-06,27.391911513737718,0.9158397793769837,0.07275862142443656,0.012100267162485422,0.023936701548956725,0.0032263383827372933,0.9999834379964727,0.011325803818159015,0.023485886082026963,0.00301233389337907,0.9999834379964727,0.008067051090451917,0.005281604274858473,0.006674327682655195,0.0050778009602574095,202,39781,109.88545846939087,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-ssi__depth_lambda-0p03,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.03,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,104.49615859985352,"[[500, 25.036327026721242], [1000, 25.29003342942505], [1500, 25.416241255760703], [2000, 25.416464652498192], [2500, 25.399207860084037], [3000, 25.376612606346626], [3500, 25.374525789535095], [4000, 25.308401412243917], [4500, 25.272317326474585], [5000, 25.21282849123559], [5500, 25.160092075853246], [6000, 25.127644009834256], [6500, 25.107051187281908], [7000, 25.09690533399905]]",4.423456892520446,121900,7.0775310280332764e-06,28.3535704212461,0.9362906980514526,0.0537428605183959,0.010682008477741175,0.023526660732103792,0.0028818015698341567,0.9999728162358905,0.009816354428578268,0.02313939373638751,0.0026370600820451273,0.9999728162358905,0.007391813120787084,0.005171162555356883,0.006281487838071984,0.001039483887999736,63,60607,115.1176176071167,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-ssi__depth_lambda-0p1,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.1,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,104.83673524856567,"[[500, 25.351863669655703], [1000, 25.58324647241881], [1500, 25.776546865783427], [2000, 25.80171801548572], [2500, 25.799633843025266], [3000, 25.774009210923378], [3500, 25.525264134540173], [4000, 25.493751644664965], [4500, 25.476777877428155], [5000, 25.447838025088316], [5500, 25.37537672851357], [6000, 25.360353612046197], [6500, 25.32676820419171], [7000, 25.314693422531736]]",4.423456892520446,118188,7.0775310280332764e-06,28.569139733563,0.9367969393730163,0.05220632467418909,0.008957500650430151,0.020131618238920387,0.0024094069364815006,0.9999906898295101,0.00799826284183142,0.01974001467753142,0.002137340145469083,0.9999906898295101,0.006975578472650105,0.004927103574531681,0.005951341023590894,0.0011179910560715515,65,58140,115.52954268455505,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-ssi__depth_lambda-0p3,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,0.3,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,104.80320382118225,"[[500, 25.784763453916696], [1000, 25.81518457483018], [1500, 26.08986332833708], [2000, 26.184899201559954], [2500, 26.149468581284346], [3000, 26.117811268796682], [3500, 25.738320661381156], [4000, 25.713192909428866], [4500, 25.70045629649488], [5000, 25.64912997258392], [5500, 25.600004599065613], [6000, 25.565660153073082], [6500, 25.551283741430655], [7000, 25.560260369773452]]",4.423456892520446,113211,7.0775310280332764e-06,28.83570471584859,0.9390473175048828,0.05030572324991226,0.007682844458825907,0.017345023356477064,0.002067221279990254,0.999991488758068,0.006626104570629936,0.01696535795960916,0.0017675688373738983,0.999991488758068,0.00669557924078352,0.0047576483799580665,0.005726613810370793,0.0010122555222153934,56,55322,115.32614779472351,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage2_lambda,lego__init-depth__n_views-9__depth_kind-ssi__depth_lambda-1p0,blender,lego,9,depth,fps,2,white,gt,gt,0.0,0.0,1.0,0.0,0.0,0.0,ssi,1.0,7000,0,0,0.0,0.0,1.0,0.0,0.0,0.0,True,depth,91941,"[0, 89, 32, 17, 7, 4, 60, 36, 24]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",9,25,106.11371541023254,"[[500, 26.018906094152037], [1000, 25.853821203699866], [1500, 26.259964168803172], [2000, 26.374052237882967], [2500, 26.365318634443778], [3000, 26.383556934684854], [3500, 25.862189567043828], [4000, 25.98036341074871], [4500, 26.014326121900105], [5000, 25.972848854573705], [5500, 25.93901974567416], [6000, 25.914104643572202], [6500, 25.87990409515733], [7000, 25.87034414086874]]",4.423456892520446,115389,7.0775310280332764e-06,28.953346606105224,0.940244505405426,0.05124667666852474,0.006875203026623114,0.01593098853164252,0.0018467946361137438,0.999991488758068,0.005876578861138389,0.015583074024093977,0.0015617243878257847,0.999991488758068,0.006507596383289446,0.004632934649132379,0.005570265516210912,0.0010494781231514874,55,52407,116.68941640853882,2,0.0,0.0,0.0,3.3155727556045965e-16,1.0,,,,,,,,
stage3_affine,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale-0p8,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,0.8,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.0,0.0,0.8,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,85.61374974250793,"[[500, 16.105305150268947], [1000, 15.911521156031393], [1500, 15.930346741488462], [2000, 15.944159479884567], [2500, 15.94494236640313], [3000, 15.95046969980266], [3500, 15.976721054297169], [4000, 15.977187626673643], [4500, 15.974079388413877], [5000, 15.971220679678515], [5500, 15.964501680884783], [6000, 15.9589898317268], [6500, 15.963606173129167], [7000, 15.967230155603925]]",4.306069181176648,24372,6.889710689883167e-06,13.952718188463063,0.7253927326202393,0.34888096421957016,1.0212616919301134,1.3367396393351407,0.2683887740864748,0.4802853535827289,0.252369200903778,0.3092656783486692,0.06712758192627427,0.9850365224246606,0.5361400577336767,0.0797132173835148,0.30792663755859573,0.9991796554552912,12180,12190,154.9101002216339,2,0.19999993323845255,0.7515552408443439,0.755922820645789,1.9308388620463914e-08,1.0,,,,,,,,
stage3_affine,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale-1p25,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.25,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.25,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,91.27083444595337,"[[500, 16.757772726289787], [1000, 16.906455272324052], [1500, 16.75785537433582], [2000, 16.69959886343536], [2500, 16.60156204147142], [3000, 16.592156540980575], [3500, 16.708731780255217], [4000, 16.695786274259714], [4500, 16.65916449428439], [5000, 16.655742720565208], [5500, 16.64673171629151], [6000, 16.632542834174654], [6500, 16.62993382580723], [7000, 16.6100228387457]]",4.306069181176648,55059,6.889710689883167e-06,13.96925067997533,0.6584630513191223,0.40149478495121005,0.9377903206977111,1.2481538102968741,0.2512617229015952,0.5882368610660456,0.2537585050497295,0.31229042385486677,0.06743931642685745,0.9856457655309101,0.5608993534857477,0.04132236335715885,0.3011108584214533,0.9828543029901433,11866,12073,127.70305848121643,2,0.2499999327076896,0.9394441109770296,0.9449035854596612,2.4344441895235588e-08,1.0,,,,,,,,
stage3_affine,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale-1p5,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.5,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.0,0.0,1.5,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,88.34598636627197,"[[500, 14.57426540019267], [1000, 14.978803581097356], [1500, 15.482901316616093], [2000, 15.448929886002496], [2500, 15.485209104816889], [3000, 15.496378216247262], [3500, 15.653200329065077], [4000, 15.6333558273833], [4500, 15.641974291090012], [5000, 15.658251519578434], [5500, 15.666295669874819], [6000, 15.648378889368107], [6500, 15.652325819916229], [7000, 15.648251602838165]]",4.306069181176648,76557,6.889710689883167e-06,13.044656805066118,0.6739492797851563,0.4115751874446869,1.586734043401572,1.88408247969993,0.424410053001747,0.28852268290592514,0.2550556893668644,0.31345708436116637,0.0678210041190756,0.9869954823695228,0.8473486516701093,0.1806116708645944,0.5139801612673518,1.0,23433,23433,136.70641565322876,2,0.4999998648636473,1.8788882197590195,1.8898071685259854,2.032898521819652e-08,1.0,,,,,,,,
stage3_affine,chair__init-depth__n_views-3__depth_kind-absolute__depth_lambda-0p1__scale-2p0,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,2.0,0.0,0.0,0.0,absolute,0.1,7000,0,0,0.0,0.0,2.0,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,87.72222566604614,"[[500, 14.893347007828472], [1000, 14.875141098381494], [1500, 14.856196932139667], [2000, 14.851222447346998], [2500, 14.849742557163346], [3000, 14.847877492997732], [3500, 14.862366272379528], [4000, 14.861640002938678], [4500, 14.859767397600754], [5000, 14.859951000931215], [5500, 14.861348697453568], [6000, 14.860333106363361], [6500, 14.860301205874142], [7000, 14.859501514809793]]",4.306069181176648,111093,6.889710689883167e-06,12.896300522390513,0.738033492565155,0.342973912358284,3.6510353250142975,3.685914409921632,0.9684833260196853,0.0021486065577518707,0.25123478440576574,0.3088607690108768,0.06684236271232566,0.9883656930328537,2.407429312544592,0.8680042007828391,1.6377167566637156,1.0,33091,33091,139.01193928718567,2,0.9999997300754612,3.7577764407789895,3.779614338239506,4.041616098764358e-16,1.0,,,,,,,,
stage3_affine,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__scale-0p8,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,0.8,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,0.8,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,80.83785343170166,"[[500, 16.14086232670693], [1000, 16.287475439546157], [1500, 16.24059673286024], [2000, 16.22747420979986], [2500, 16.215365438460623], [3000, 16.20952424402743], [3500, 16.388397380976073], [4000, 16.39300742545774], [4500, 16.39166568871651], [5000, 16.3953291796497], [5500, 16.403953503176634], [6000, 16.408651580807366], [6500, 16.401198797972004], [7000, 16.403675865409834]]",4.306069181176648,26045,6.889710689883167e-06,14.282221684535132,0.7227567768096924,0.3437135648727417,0.8843067090158832,1.2174457632451192,0.23140080710798205,0.5963797585884031,0.2518873393723801,0.31109780411368354,0.0670433732312141,0.9854014024612109,0.49416662089095065,0.054762816914415244,0.2744647189026829,0.980115233277122,13949,14232,137.363596200943,2,0.19999993323845255,0.7515552408443439,0.755922820645789,1.9308388620463914e-08,1.0,,,,,,,,
stage3_affine,chair__init-depth__n_views-3__depth_kind-ssi__depth_lambda-0p0__scale-1p25,blender,chair,3,depth,fps,2,white,gt,gt,0.0,0.0,1.25,0.0,0.0,0.0,ssi,0.0,7000,0,0,0.0,0.0,1.25,0.0,0.0,0.0,True,depth,19669,"[0, 32, 6]","[0, 8, 16, 24, 32, 40, 48, 56, 64, 72, 80, 88, 96, 104, 112, 120, 128, 136, 144, 152, 160, 168, 176, 184, 192]",3,25,82.92785286903381,"[[500, 17.950607017697287], [1000, 18.099529451141958], [1500, 17.895048398944244], [2000, 17.824716452065623], [2500, 17.808839935048475], [3000, 17.75136087744144], [3500, 18.070266701539868], [4000, 17.95249607740584], [4500, 17.868808184328973], [5000, 17.846615773624308], [5500, 17.839474102637276], [6000, 17.822604934823225], [6500, 17.79288508509591], [7000, 17.708688086175265]]",4.306069181176648,37855,6.889710689883167e-06,14.549749766626565,0.6986545157432557,0.34022728621959686,0.8449897267370724,1.3279668741276789,0.22540461399378667,0.7222073229764733,0.25191073812634507,0.3104496967566726,0.06688978540810597,0.9871454031508021,0.421234278282286,0.055924007784198926,0.23857914303324246,0.8503002183406113,12462,14656,116.24074792861938,2,0.2499999327076896,0.9394441109770296,0.9449035854596612,2.4344441895235588e-08,1.0,,,,,,,,
